100,99.4795,101.333,101.419,99.7355,100.209,100.433,99.2046,100.242,96.0151,95.1587,96.5719,97.104,100.729,103.642,102.018,107.176,105.992,106.663,102.376,100.041,99.9648,102.36,102.653,101.387,101.265,95.4998,91.8777,90.2948,89.5128,89.7088,90.8891,88.5703,89.4065,91.5939,92.9407,92.4235,93.3886,93.9693,93.6898,90.6647,88.1685,83.6797,83.8154,84.0248,81.1341,79.385,77.1007,75.4098,74.4414,75.8938,75.7178,75.1111,75.5557,73.4968,72.7157,71.6465,73.7237,71.9167,71.1457,73.0302,74.7849,73.4817,74.5536,70.785,71.071,73.3204,71.7298,71.9755,69.5086,68.4136,69.6098,69.7192,69.3989,72.4001,71.4681,69.3188,66.7745,65.579,64.585,64.3498,65.2547,62.1749,60.7544,61.5248,61.9939,60.9087,62.3007,62.7926,64.2243,63.2562,63.245,64.3122,63.5286,62.6451,61.3192,60.3976,60.5662,59.7961,59.0376,59.4719,
100,102.198,97.8999,97.9245,95.7391,97.3345,97.4628,98.1467,101.467,102.426,105.531,105.981,104.62,104.2,106.779,106.767,105.442,105.189,107.816,107.298,106.866,108.432,108.184,109.077,109.257,107.752,109.666,111.472,112.36,111.232,108.478,109.683,108.455,109.224,111.365,109.803,115.323,112.869,111.72,115.552,111.89,113.193,113.627,113.795,115.993,117.601,117.08,118.33,120.087,121.756,118.453,118.466,113.183,119.062,118.682,116.422,118.141,120.465,123.726,124.756,126.198,125.876,128.113,128.289,130.677,130.779,131.615,129.811,130.707,130.542,123.824,123.36,124.319,127.9,126.835,128.918,128.32,127.224,126.892,127.643,124.556,128.906,127.698,126.047,121.221,123.883,127.608,127.604,125.99,124.754,123.931,123.653,127.277,127.718,127.643,126.85,126.441,127.664,135.137,133.291,130.711,
100,98.9962,95.3076,95.6163,96.6177,96.368,96.1639,97.6014,98.6685,96.8088,98.0778,95.9364,94.0116,95.0605,96.4231,95.3669,95.2684,97.3742,94.8946,96.3201,97.3859,98.8196,96.4043,96.7715,98.361,95.5383,96.5025,98.8363,96.5229,98.4563,96.1372,97.4419,92.8549,91.1994,88.3081,89.4577,93.0502,90,88.8293,88.635,90.6889,91.8338,90.9426,93.6292,95.46,94.9881,91.9278,88.7343,89.3111,90.6658,90.116,92.349,91.907,93.9694,95.9992,94.2936,93.5853,96.5518,99.0464,97.366,96.2567,96.2406,95.1751,96.2388,95.7261,99.3037,98.3384,97.1469,98.4268,97.7715,95.5759,95.6333,93.439,96.0487,96.0498,96.9288,98.3742,99.1878,96.9704,99.0633,98.2792,98.8317,99.4447,96.8388,97.9055,103.037,101.537,98.5128,100.059,99.2787,98.838,99.0626,100.232,101.325,101.608,101.325,100.669,101.781,103.142,102.941,106.479,
100,99.1742,98.9534,98.3734,100.368,102.061,99.6013,102.834,103.408,101.732,102.799,102.138,99.2584,96.9584,96.8954,98.6267,95.8997,95.4174,98.1543,100.511,102.3,103.908,104.999,106.445,104.283,102.526,104.45,107.874,106.362,103.528,101.492,101.292,98.4157,96.6069,95.2432,94.7558,90.9805,92.0569,91.1199,91.4843,93.792,92.2395,92.5183,94.597,93.3428,94.4617,93.949,92.4615,92.7156,95.8443,97.2397,100.943,101.175,99.3297,98.6917,102.923,101.302,100.91,98.5613,97.4518,94.8129,94.8088,92.235,93.1657,91.3132,87.3073,87.393,86.2442,87.435,87.9801,87.0502,87.6564,88.9437,86.898,84.2566,82.9828,84.1118,85.2753,85.708,86.3846,84.6914,84.965,84.6612,82.9517,83.658,81.8422,82.9564,82.4522,83.9021,85.9437,86.8377,86.7566,84.702,81.4186,82.8471,81.9306,82.6005,80.1114,82.3039,81.7787,80.5754,
100,98.3243,99.9913,104.087,103.165,104.777,108.502,110.198,108.431,113.233,116.477,117.987,120.105,122.329,119.912,120.411,118.83,117.039,117.31,117.099,114.775,118.366,118.275,119.651,119.957,118.554,118.588,119.276,118.862,117.758,118.416,116.518,118.696,114.299,111.187,113.756,115.763,116.13,116.545,117.791,116.191,121.485,122.121,123.557,128.449,133.048,132.876,134.617,134.621,134.475,134.28,133.376,131.407,134.71,138.179,136.783,135.211,134.917,135.862,132.509,126.188,130.084,129.378,129.177,129.096,128.574,130.552,138.271,135.8,129.753,129.276,126.147,127.268,130.513,133.259,132.294,131.112,132.917,130.879,129.542,126.85,126.638,126.331,125.887,127.877,128.798,128.463,124.588,124.768,123.99,123.252,123.665,126.685,130.158,133.152,132.056,138.442,143.148,143.426,145.039,147.672,
100,98.6751,97.6027,99.1773,96.8798,97.9802,100.037,101.328,102.622,102.14,99.5673,99.2991,99.2805,97.7901,92.6789,95.5484,98.3321,96.845,96.6241,98.647,97.259,99.1534,97.4088,98.0089,101.533,104.028,103.988,103.525,102.584,101.736,100.757,99.0891,102.498,101.021,98.4011,97.8207,98.991,97.4613,96.4131,94.4275,91.8434,93.2261,93.1667,92.7054,95.6291,94.236,91.1131,90.3882,90.7523,90.9791,91.386,94.1779,93.8209,90.8412,90.4979,90.1044,92.9662,92.9534,94.4336,94.2424,95.0453,97.5111,98.2122,100.734,99.1044,99.6204,98.0326,100.724,103.774,104.468,97.2496,100.138,104.966,105.525,105.709,103.794,108.685,110.597,109.64,108.855,110.807,111.187,110.841,111.322,111.912,112.744,111.021,111.644,112.83,114.154,115.552,112.569,113.15,113.18,112.249,113.064,109.211,108.351,105.246,105.755,104.228,
100,97.2602,98.6456,98.6274,102.907,102.438,99.4439,101.823,103.744,103.418,102.569,101.352,98.8638,99.779,101.346,103.975,105.711,106.026,103.919,108.704,108.176,111.476,111.919,112.362,110.78,110.971,107.994,104.586,104.001,105.822,105.788,103.587,103.706,101.257,99.4959,98.118,92.881,95.016,97.675,95.0969,91.3834,90.3648,90.3297,89.6855,89.9116,88.8711,88.762,90.2523,90.8353,90.8797,89.3727,88.1313,87.4144,87.3848,86.7948,84.3183,81.9594,82.0968,78.6918,77.5247,77.2407,75.3197,75.5211,72.8583,72.6757,69.4067,69.2542,70.3827,69.5154,73.4448,75.1318,74.1574,77.3263,78.8641,78.0234,77.9456,80.581,83.252,83.8756,82.9631,80.9016,82.3627,81.38,81.8136,78.9356,81.4267,77.3369,78.6385,78.9407,81.4198,81.7877,84.3731,86.1874,83.3577,83.7776,84.9858,85.3205,86.0893,85.6601,86.3296,86.1506,
100,101.523,100.591,99.6993,99.5258,101.042,101.129,98.7186,100.734,97.9753,97.8869,100.33,98.9196,97.5349,97.0531,97.834,97.402,95.3294,95.0251,97.9481,96.3519,95.6096,97.392,97.2826,97.1351,96.0572,94.1993,94.604,94.8497,93.4882,91.9586,94.6037,92.4059,90.6416,90.868,90.5475,88.4929,87.8212,88.9124,88.3103,87.7523,86.027,86.9623,87.7079,88.6299,88.1187,86.0864,86.117,83.4263,87.7964,87.5458,86.9391,87.4907,85.6556,86.5032,86.0646,84.7155,85.633,87.6232,86.5619,85.6565,86.9667,87.328,87.4999,85.3152,84.4378,83.693,83.5219,81.8767,78.5578,74.8872,76.1616,77.1649,73.8964,73.2117,72.361,70.3301,70.0534,71.849,73.5078,72.2234,73.8388,73.0318,69.9276,67.884,68.3026,70.9969,69.8995,68.2456,68.5986,66.3197,66.0569,67.9061,69.4364,70.0038,69.7997,70.2522,72.1956,71.7327,73.0603,72.9402,
100,99.4514,101.812,101.337,104.358,106.399,101.26,102.112,100.289,100.428,100.805,98.2584,100.139,100.041,101.718,99.4482,100.197,99.7504,99.9695,102.444,99.9957,103.941,101.659,100.788,104.592,105.512,105.533,104.284,101.311,100.189,93.9779,96.4657,95.6504,94.9612,95.3919,96.5271,95.3569,90.5095,89.1143,90.927,91.2958,95.2517,99.3857,100.035,101.672,98.5499,99.8174,101.761,100.777,100.363,100.974,99.7324,100.603,101.38,100.085,101.43,99.7314,98.7966,98.9062,99.4313,97.8243,97.825,96.3587,96.2694,96.434,97.3681,96.002,98.9827,100.642,98.315,99.7923,95.5107,96.9348,97.5739,97.1834,97.6625,99.6031,100.294,104.285,103.359,104.037,103.919,103.912,103.907,98.8462,101.917,102.536,102.061,101.392,101.699,102.584,104.102,105.253,104.594,101.99,104.354,103.74,103.897,100.813,102.215,100.763,
100,100.738,98.9928,100.258,105.09,101.715,103.098,102.55,101.673,103.763,106.414,107.402,115.122,117.744,116.674,114.693,113.216,112.999,111.162,109.793,107.136,106.361,107.166,105.094,103.803,105.262,105.656,106.937,108.759,111.893,112.081,111.609,112.535,112.976,110.284,108.754,108.436,105.994,106.686,106.155,107.833,107.146,101.302,102.947,99.9667,101.341,103.007,104.167,105.891,105.92,108.148,107.542,107.603,104.158,104.383,106.255,106.44,106.817,104.973,106.428,110.706,112.635,109.198,108.129,107.553,107.553,108.699,110.086,109.837,116.332,118.344,119.115,122.776,125.477,122.168,122.569,123.493,121.405,117.912,116.119,116.614,117.952,118.258,118.057,116.59,115.362,114.918,115.793,115.237,113.163,112.387,111.8,108.166,104.757,106.729,107.878,108.926,108.323,105.952,107.041,105.808,
100,100.936,100.883,99.8515,101.125,99.4939,100.247,99.8546,99.7753,99.9159,97.9135,99.2254,95.4146,98.864,96.4036,96.2451,100.174,98.8232,96.3507,92.9602,91.5098,93.2439,94.9978,94.3711,93.6062,96.9612,94.0405,96.1664,96.2635,94.6617,94.3543,97.3444,96.74,97.4978,96.3884,97.0244,95.2808,91.9922,94.3154,94.3626,95.3278,93.1963,91.2276,90.8411,90.9842,95.3224,93.9533,91.7103,94.726,95.424,94.9535,97.6207,99.7507,101.249,100.715,100.559,99.0404,102.201,105.697,108.766,109.136,109.817,107.369,109.606,109.89,112.143,112.977,113.48,116.4,116.833,118.252,122.207,115.718,116.111,113.312,116.21,120.43,118.953,120.346,117.155,116.979,118.716,122.854,123.121,123.788,123.781,124.164,127.981,131.108,133.234,127.891,126.394,125.233,125.842,123.921,124.401,122.747,126.989,131.271,130.758,129.089,
100,99.3935,96.3665,97.6267,100.133,97.7611,97.4035,93.8354,92.2317,91.7288,90.5357,89.1679,89.7056,94.4166,92.697,95.4512,96.491,93.5425,96.2708,95.007,95.2886,97.1579,93.8624,96.9875,96.3217,98.1387,96.9509,95.3293,96.6722,91.96,94.291,92.4337,93.99,97.9854,98.1773,97.8741,95.8864,94.8836,96.3793,95.0945,91.4994,91.8264,91.9832,92.78,94.3721,92.5806,92.613,94.2556,94.6473,93.3302,93.6957,93.0885,97.0404,98.6148,99.0481,96.9528,97.7951,97.1088,96.7632,98.8293,96.5144,100.153,101.55,104.551,99.9931,100.513,100.21,101.842,100.614,102.525,101.371,98.4233,99.8517,98.865,97.6111,96.4839,94.6544,97.5175,95.9247,98.3894,100.095,101.781,104.716,101.735,103.746,104.713,105.991,106.14,103.516,101.127,97.6314,97.226,96.4723,92.9752,91.8798,93.3101,96.1282,93.4767,95.0618,95.6713,94.5179,
100,101.935,103.722,101.089,101.849,102.854,100.251,100.596,98.4035,100.975,104.496,101.779,101.394,104.736,105.825,106.474,106.968,110.582,109.587,108.873,109.857,106.215,108.669,106.209,105.82,104.083,105.563,107.603,111.172,113.487,114.22,114.984,119.241,118.347,115.391,118.016,117.655,112.701,115.404,110.875,115.026,114.807,113.706,113.87,115.142,116.226,117.433,116.494,114.129,113.361,110.814,112.183,109.956,107.747,108.326,105.845,104.969,107.974,103.311,104.252,102.59,103.684,103.149,96.8368,95.9508,102.403,101.133,101.514,102.569,101.383,103.313,104.313,104.408,103.264,102.842,106.259,104.754,102.62,102.604,105.425,110.775,109.522,110.849,107.524,106.954,106.108,105.527,104.651,103.72,106.552,105.552,105.607,104.406,105.267,105.627,104.749,103.155,102.401,102.096,103.124,101.64,
100,101.982,99.9799,100.895,106.669,103.62,103.282,102.619,104.151,102.164,102.731,102.631,100.261,100.735,100.064,97.2461,96.2255,97.4279,98.601,97.0335,97.1543,95.0904,91.9533,90.6482,91.0246,95.8895,95.7923,98.3946,98.5358,95.0881,97.912,95.6454,94.5143,94.2592,96.2717,93.6882,92.938,92.6078,94.6808,95.7828,98.8648,98.0144,98.9561,102.584,104.503,105.982,105.387,107.281,107.006,105.076,104.091,109.809,112.596,116.9,117.444,121.541,122.864,122.053,118.447,116.795,117.381,116.791,116.779,118.473,118.728,120.245,118.549,122.013,120.409,120.356,117.415,115.544,115.726,113.655,113.689,114.672,114.793,116.043,112.953,115.094,112.252,114.37,113.44,115.391,117.258,115.073,116.683,117.761,120.143,121.178,118.086,116.279,114.376,117.686,119.69,121.202,121.226,122.335,123.302,120.873,122.248,
100,101.388,97.9538,101.352,103.775,103.51,98.0756,102.463,106.562,109.184,107.336,102.775,105.554,105.251,104.709,101.849,98.9652,95.9649,97.8275,97.1225,98.0154,97.4039,97.0966,96.1079,99.2558,99.32,101.589,101.375,99.2197,99.1396,96.9071,97.8876,100.548,103.014,100.808,101.35,102.157,102.018,102.474,102.211,101.578,100.681,100.142,102.056,99.7152,99.4714,99.4362,98.0865,99.2993,100.03,98.7065,99.3767,101.576,96.9988,96.5209,95.7226,94.69,94.1717,93.4126,92.8691,93.85,94.8474,96.6835,95.5211,94.6314,95.3455,97.5629,98.0777,94.2614,95.2955,94.2124,94.6408,93.3048,93.0911,92.4467,93.3378,96.4028,97.2613,99.008,96.102,96.6889,97.2577,97.0827,96.2789,93.1765,95.3434,96.6906,99.0012,100.047,99.4894,100.547,98.6904,98.6994,100.692,97.7006,98.8131,94.5507,94.6698,94.2835,93.6914,90.5868,
100,100.359,102.692,103.723,100.214,98.1623,98.5881,100.167,97.7686,100.044,100.16,99.8549,101.37,102.333,102.841,103.878,103.1,103.125,101.196,100.075,99.177,99.8537,99.001,98.0266,100.374,100.16,100.367,99.0017,97.2526,96.3985,94.8782,95.348,95.2214,93.0199,94.2102,94.6818,93.9963,93.1832,91.0075,89.3073,91.0293,90.7215,89.8978,90.0603,91.2161,92.3801,93.8186,94.6928,94.5017,94.2263,93.2459,93.2705,93.3932,92.2686,90.3892,91.0291,89.7655,93.8331,93.7915,94.2556,91.9309,91.7332,90.8795,88.6963,88.1054,88.5899,94.2788,94.317,94.975,92.7917,92.6045,92.5718,92.9481,90.5069,89.8562,91.7441,92.5502,92.4442,93.482,90.0944,90.3546,90.3093,91.0196,91.4781,95.0658,98.5828,99.4091,103.052,104.004,103.981,101.685,101.515,101.099,103.661,102.393,102.686,102.353,101.218,106.115,104.609,104.905,
100,100.538,99.4581,100.796,103.253,102.469,103.966,105.156,104.795,104.423,103.926,106.011,110.419,108.819,107.577,109.05,109.643,108.565,108.745,108.478,107.768,105.314,106.646,102.557,103.01,103.99,105.76,108.681,110.187,111.17,112.234,109.689,108.907,111.862,114.449,111.08,113.287,109.685,110.621,110.179,114.898,115.358,116.605,113.203,111.849,109.963,108.779,107.665,110.182,112.576,113.147,110.343,110.648,110.359,111.298,115.836,119.045,118.082,115.251,117.384,117.846,118.32,119.446,117.648,115.474,117.329,115.637,114.595,114.315,110.814,110.311,107.771,107.116,111.227,107.336,108.153,111.116,109.01,110.365,115.936,112.323,115.395,118.162,117.311,118.711,117.078,118.285,121.085,124.553,125.552,126.535,124.799,128.872,126.289,128.398,134.734,131.241,133.873,131.003,134.054,131.516,
100,101.802,101.92,98.5684,102.72,100.389,99.4188,99.2642,96.8491,96.573,96.7312,97.9766,97.9653,97.4778,97.9027,97.7564,97.4833,97.1646,99.9033,102.043,102.632,104.055,106.845,108.14,106.945,107.416,107.415,105.069,102.531,104.168,107.951,111.347,111.637,111.871,107.988,110.019,111.061,111.232,114.542,115.161,116.676,117.256,119.509,118.605,122.221,119.113,125.262,128.569,124.737,125.279,123.329,120.852,118.66,119.19,116.791,117.112,119.769,119.221,120.427,124.122,122.55,122.44,119.686,120.455,122.202,125.49,127.265,131.454,131.4,126.423,125.521,127.219,124.794,122.829,119.571,120.198,119.86,119.262,121.085,121.925,126.386,129.062,126.334,128.364,126.665,126.811,124.32,122.63,126.083,122.528,124.099,123.548,124.509,125.91,128.64,130.677,132.408,129.658,126.608,126.727,128.344,
100,97.7856,96.4695,96.5395,91.7296,92.7173,93.3474,93.4747,95.521,98.3887,98.7568,96.5069,99.4839,100.643,100.591,103.434,101.411,102.452,103.85,102.074,100.663,100.56,106.231,108.225,109.731,107.261,110.438,110.462,112.231,113.475,113.09,110.774,113.8,112.458,113.785,112.749,112.284,109.868,110.009,110.583,111.031,110.638,115.233,116.706,114.87,115.128,113.701,111.62,111.649,108.407,105.136,101.508,101.853,101.947,100.802,98.9868,100.252,98.9699,98.1272,99.2298,97.3158,96.9509,95.3332,94.362,95.8756,94.9019,98.3297,101.539,99.7024,100.196,95.3368,101.188,99.3943,101.948,98.2896,98.0812,96.6784,96.577,97.8351,100.631,100.484,97.711,98.5329,101.128,101.133,98.6259,98.2412,97.5614,98.8095,99.7418,99.9799,100.495,103.289,103.193,103.172,103.463,105.443,106.232,109.734,111.616,109.833,
100,100.503,98.3772,96.3357,94.7179,93.7709,93.9109,96.8241,96.5214,96.7812,99.4041,99.0251,98.6438,97.6365,98.4742,98.015,96.7336,97.142,96.3421,95.2703,94.9248,99.3282,100.327,102.565,103.834,105.856,103.411,102.154,104.905,105.217,102.538,106.455,106.14,102.489,101.449,99.7202,99.2408,101.493,105.487,99.9768,98.6176,101.122,102.73,104.644,103.912,104.161,104.05,109.18,114.565,116.341,117.392,113.235,110.982,108.729,110.459,111.863,111.178,110.781,110.889,107.681,108.486,108.137,104.726,102.19,100.865,100.17,100.878,103.538,104.031,104.231,105.906,103.92,109.144,111.918,111.813,110.497,109.68,108.312,104.552,105.339,108.286,109.537,111.751,113.793,114.273,112.373,109.535,110.534,111.639,114.582,112.003,112.156,112.121,111.969,113.24,112.335,112.099,111.917,109.6,111.926,113.657,
100,99.6478,106.452,101.328,99.8649,97.1448,99.6499,100.839,101.813,103.888,104.982,106.091,100.17,102.162,104.208,102.433,103.858,104.357,102.481,101.328,100.752,100.762,100.094,97.4781,98.8225,98.0855,95.4501,96.9873,95.3479,97.6361,96.0139,97.1681,98.3979,96.9354,97.7014,97.7079,96.4171,99.2267,98.9839,96.8117,96.7616,96.8755,95.5459,92.9007,91.8793,90.8209,88.7262,89.3284,89.2993,90.111,92.2751,92.2219,92.5237,96.3288,98.6169,100.263,100.173,102.25,98.6454,97.0089,96.5394,100.211,97.8139,99.1105,101.991,103.417,103.789,101.043,99.4954,102.522,104.784,103.91,104.585,103.144,107.999,105.324,105.148,105.66,104.594,103.964,103.384,106.52,106.901,107.074,108.45,109.654,107.249,104.515,103.007,101.931,103.764,103.911,104.229,106.302,107.847,107.8,107.381,104.407,104.877,102.622,103.547,
